47498	11.408383	0.703405	3
15878	4.469638	0.087818	2
4981	2.162384	0.763395	2
40893	10.480399	0.332806	3
39496	8.607479	1.129946	3
15546	2.294699	1.569148	2
23135	9.256966	1.327582	3
80899	16.986890	0.426654	1
31961	0.874559	1.006685	1
14954	1.575179	0.064397	2
12859	9.610101	0.238796	2
62786	7.136263	1.512791	1
43861	9.496626	0.064823	3
30576	5.205674	1.001069	1
68269	6.276022	1.335033	1
51655	0.907418	0.947043	1
10296	2.390233	0.647519	2
8079	4.503178	1.065418	2
62200	12.309018	1.096349	1
25969	0.000000	0.417437	1
63143	8.796784	0.601113	1
75072	14.630604	1.342542	1
18393	4.828940	0.412816	2
11801	7.483167	1.138597	2
40208	6.482093	1.080477	1
52633	0.283221	0.111468	1
70467	14.269995	0.814322	1
34204	1.544384	0.040700	1
11381	4.462641	0.256833	2
2201	4.818314	0.092693	2
4442	1.069692	0.235853	2
8025	7.376298	0.965943	2
38214	9.894925	0.692288	3
32916	11.294428	0.614746	3
51524	10.249539	1.080227	3
27586	3.817767	0.603719	1
37705	8.667038	1.693816	3
28923	7.529548	1.350747	3
11509	1.483696	1.157399	2
22952	3.843555	1.520588	2
9469	5.850828	0.683446	2
28828	11.672714	0.753887	3
11025	12.921044	0.371622	2
31847	8.080974	0.969209	3
32107	3.966046	0.032973	1
39928	9.107397	1.212981	3
50251	11.202057	1.320267	3
32771	2.822790	1.091169	1
20505	0.000000	1.381158	2
14661	7.812066	0.573708	3
24186	7.947173	0.981378	3
2112	3.666276	0.381416	2
31916	4.166158	0.823260	1
13326	0.636417	0.539485	2
28309	7.327222	0.990813	3
12948	1.044519	1.441530	2
15194	12.017651	1.395299	3
71836	7.597753	0.903949	1
38261	3.229810	0.042078	1
31040	8.256403	1.445561	3
26419	1.162537	0.237758	1
75325	10.887788	1.158546	1
66206	7.193824	0.795790	1
64385	7.023790	0.594955	1
11566	0.100578	0.042073	2
72147	15.882459	1.332106	1
42362	9.814377	1.315269	3
